bldgid,edid,shape_area,altitude_m,rooftype,shape_length,border,geoid,name,namelsad
66478,DC00078838,20.954757998158605,50.98,Unknown,18.668066959032192,010600000001000000010300000001000000050000000B81FC66594353C016125209D27343405866B51C5A4353C044D4E909D2734340AB7B471D5A4353C06C588C64D0734340A89E8E67594353C04596F463D07343400B81FC66594353C016125209D2734340,11001005500,55,Census Tract 55
66480,DC00078859,14.633725979707926,43.24,Shed,18.205060411669425,0106000000010000000103000000010000000700000050E746B14C4353C0757BBF34D0734340041096B34C4353C008F449A5D1734340F6ABB2E74C4353C096A8A3FED173434073EDCF174D4353C0F120ACFED1734340E305BF174D4353C06769D6B6CF7343404F4370E74C4353C03BFCCDB6CF73434050E746B14C4353C0757BBF34D0734340,11001005500,55,Census Tract 55
66506,DC00018683,2363.0537423735545,45.82,Combination,516.7829432649593,01060000000200000001030000000B0000007C000000730EFEBF6B4353C06EF12766CE734340173F89766C4353C098D1E965CE7343400D5226D46D4353C03DCA9765CE7343403EC21CD46D4353C092642502CE734340CC4EB43F6E4353C08B1F0C02CE734340C6DFBD3F6E4353C035857E65CE7343405AE028D86E4353C0B0B35A65CE7343400FD8965E6F4353C031173B65CE734340EA2D12DF6F4353C038DC1C65CE7343400EB2ECDE6F4353C076AB2AE0CC73434073B7EAEA6F4353C0E5D827E0CC7343407775C4EA6F4353C02F0E3353CB734340222440EA6F4353C0A1E049F6C5734340B130A8816F4353C0637D62F6C5734340B93D21816F4353C0688B837DC0734340F57106196E4353C0DB31D87DC07343406FE277D16D4353C0370EFE17C1734340B0FE0AA96D4353C0FE8B0718C17343404D2BFBA86D4353C046A26673C073434087627EAE6D4353C01B377073C0734340442DB5116E4353C0E43C38D3BF7343403D2EF1126E4353C047873C14BE7343408C354E696E4353C0EC58D614BE73434081B890D46E4353C0ADF05E96BC73434004251CC36F4353C0BBA92E37BD7343403E12EF19704353C0BEC1A705BC73434020CA4B3E704353C058450D77BC7343408470579A704353C0EAB0DCB8BC734340C07730F5704353C07815E897BC7343404868253C714353C010669FCABC7343403A4E3A5E714353C0BF86CC32BD734340EE6C82C9714353C092648D7FBD73434001B2AF26724353C0D6E3C073BD7343408EA6B568724353C09376FFA2BD734340C4D22498724353C07B1E2A1CBE7343409DF1C1EA724353C047FA4157BE734340061C6A42734353C058F9D037BE73434007632C95734353C064790F73BE7343408B7D997D744353C095122141BB73434011552891744353C0ED3958FCBA734340ED5FCEE8744353C08AADF2C7B97343403EAB5BFF744353C0B2166E78B9734340EF73EBB4744353C09803CB45B9734340558F9388744353C07DBA92C2B87343404531DE57744353C04B88619CB87343408BA47321744353C00FEE6E71B8734340932E19DD734353C0F4AEDEA9B873434095116B92734353C0F1F31477B873434081354F8E734353C01A94EB83B8734340FB411463734353C086588BEFB7734340DB6254EB734353C03E40FD50B8734340F1832541744353C01897022CB77343400513A11D734353C03A727C5BB67343406CEACFC7724353C0C3147780B7734340287A80FD724353C0CCA7E0A6B7734340727862A6724353C06117C8DBB77343407487695E724353C0FA964FA8B7734340D5358C3B724353C083C7A627B77343403BCC8007724353C0D67B5E02B773434071A112D0714353C0A447BFDAB67343400E8B567D714353C058FE3223B7734340551572A5714353C0EBC4F195B673434061083A566E4353C0CFE7FB40B4734340BA80DA306D4353C0DB6DFC3EB4734340EE8199306D4353C0ECC68F9FB47343409E42E04F6C4353C08D9A079EB4734340B4FE43286C4353C050EEAF61B4734340A12DF4056C4353C01FA89498B473434031219AA96B4353C054BAB32CB57343400A6A0D846B4353C06108D068B57343409C3C60AD6B4353C0388ACAA7B5734340D08890AD6B4353C095BFF229B77343401E00286D6B4353C075FD1A2DB773434064F597696B4353C0B4692EDAB8734340E58200AA6B4353C04D8419D7B87343401FA656A66B4353C0DADBFD78BA734340637C8FF66B4353C014235F79BA734340795238F66B4353C01C7713F5BA7343402E73EB686C4353C0F7B9E0F5BA734340F530CA686C4353C01D5E651EBB734340A19D41206C4353C0616BEB1DBB734340E85303BF6B4353C04EC0401DBB734340ABEE2BBB6B4353C09FB30A70C0734340F7D89ABE6B4353C057B91070C0734340B767A8BE6B4353C06D6E68FDC0734340A67638AE6B4353C021533007C1734340C8A06A8A6B4353C04A56AC50C17343406B1B798A6B4353C0FB38A8E7C1734340F5D41ABB6B4353C062A30C43C2734340FBB2C7BE6B4353C0761EA943C2734340087CCCBE6B4353C03241A6C8C273434094365F856B4353C0ACA8642BC373434086D26C856B4353C0021C4FB9C3734340F4A2E7BE6B4353C00DA4AB11C4734340369CF4BE6B4353C0BCBCEC98C47343403CE6E4BA6B4353C055DF4C9AC4734340595AC2806B4353C03C2232FDC473434065E8418B6B4353C0C53EC88BC573434083535DBC6B4353C028B91BD1C57343406CA612BF6B4353C0606619D2C57343401D3716BF6B4353C08D7544F7C5734340E0825FAC6B4353C0BFD748F7C573434044FA6BAC6B4353C0B7BC4279C6734340ACDE7B766B4353C0B881C7C1C67343409B2A8B766B4353C08E684D61C7734340975889AC6B4353C07AD775ABC77343406B3F98AC6B4353C0A4C0D346C873434024FAA8766B4353C0A9EB2F98C8734340D52FB6766B4353C01061F221C9734340F301B6AC6B4353C073801B7DC9734340BC82C4AC6B4353C0D76B5114CA734340F077D6766B4353C019A29972CA73434059B1E3766B4353C034C882FCCA7343407B68E1AC6B4353C0AE149B41CB73434058FC72BF6B4353C030BB9641CB734340159B8FBF6B4353C0267C0CDCCB734340821DFB836B4353C0A1701ADCCB7343409CD10F846B4353C0AAECFFB3CC734340029CB7BF6B4353C0A9F3F1B3CC73434090FBBFBF6B4353C0016E22E1CC7343401D4AD4BF6B4353C0B5446660CD7343404D20FD766B4353C0385E0989CD73434036F41A776B4353C09CCE003FCE734340730EFEBF6B4353C06EF12766CE7343400D000000DC0BBDF16D4353C041CAA953CB734340FD45C8F16D4353C021426AC8CB734340A0B169596D4353C05A078EC8CB7343400299A6146D4353C0D9299EC8CB7343401F9036146D4353C06ED84641CB734340629D97206D4353C0EEF04341CB7343408C5231206D4353C03FD88418C773434003DF54F16D4353C0D0C05318C7734340178288F16D4353C0625D4F31C9734340B8F5C1C16D4353C04F955A31C973434055EBD3C16D4353C0032228ECC9734340AD789AF16D4353C017EA1CECC9734340DC0BBDF16D4353C041CAA953CB7343400E0000004BFAD7D66B4353C048B580A6CA7343407581D5D66B4353C010F7BB8CCA7343400E5885D26B4353C0C3A57F73CA734340E32BD3D66B4353C060C86674CA73434013D7C2F16B4353C072A4AA79CA7343402489BADB6B4353C0E6564BA9CA7343409AA301F66B4353C0DC2CFBDFCA734340AA4CDFD66B4353C0AE72D3F2CA734340195A4FD46B4353C041F456F4CA734340F3F8DCD66B4353C0609C91DACA7343404BFAD7D66B4353C048B580A6CA734340DCDAD5AC6B4353C07BB126C9CA7343402B39D0AC6B4353C0B6676F8ECA7343404BFAD7D66B4353C048B580A6CA7343400F000000F0E3AFAC6B4353C05614543DC9734340D65A06926B4353C042A5D60CC9734340DE5AC8906B4353C0FBDEF8B3C8734340CD989EAC6B4353C060390689C873434028C9AAD66B4353C024306ACFC8734340AC6FA6D66B4353C0080413A2C8734340CEA721DD6B4353C0398673A6C8734340C3608DF86B4353C0D80B83AEC8734340CB04A2FF6B4353C09773ABE5C8734340746C0FF86B4353C036AEFC18C97343405B44B2D66B4353C04A86661DC97343404FE774D36B4353C08A02C81DC97343407565AFD66B4353C06ACA79FFC8734340217FACD66B4353C007AD3FE1C8734340F0E3AFAC6B4353C05614543DC97343400E000000876280D66B4353C04A9A6B15C773434072487FD66B4353C0701EEF09C77343404D5571B26B4353C0F8CD73BBC6734340ED547AD66B4353C09D4952D6C67343405715C9F06B4353C09354D0DBC6734340245476006C4353C03EFC09F5C6734340A7F07A006C4353C094961925C7734340C5F2B1F16B4353C082597944C773434011FD85D66B4353C07D82D54FC7734340D9D784D66B4353C04CF4E443C7734340876280D66B4353C04A9A6B15C7734340782B7EAC6B4353C09E68EF36C7734340AACA77AC6B4353C0458E6FF4C6734340876280D66B4353C04A9A6B15C773434005000000AA0A7F896E4353C0CD3BB677C4734340690A5EA96D4353C0B0E0EA77C47343401E2B54A96D4353C0B6A13811C4734340DA2875896E4353C0D7FC0311C4734340AA0A7F896E4353C0CD3BB677C473434005000000460153896E4353C0BF2B13AEC2734340420C32A96D4353C09AD047AEC27343409B6B2AA96D4353C03743EF5EC2734340AD5E4B896E4353C05A9EBA5EC2734340460153896E4353C0BF2B13AEC27343400400000004A7EE346C4353C092C8B674C1734340AD0DD4066C4353C0556AE93CC17343401BD32B046C4353C0067C7139C173434004A7EE346C4353C092C8B674C173434006000000ED5849D3734353C020B0AA34BB734340C1A7692E744353C086FCE374BB734340D84DBAE4734353C09F24898CBB7343404081ABC8734353C0E52BD1EDBB73434021144E90734353C020E3911CBC734340ED5849D3734353C020B0AA34BB7343400500000067232CC3724353C0E2F8FB86BB7343404E14B191724353C008E4B864BB734340D27ACDD3724353C09ECE237CBA734340F6273C05734353C081E5669EBA73434067232CC3724353C0E2F8FB86BB73434007000000743DDF8E714353C0964EDCADBA734340716BE364714353C04C3B9490BA7343400EA0EB3B714353C0C705FA73BA73434004AF817A714353C08241D998B97343409FDA85A3714353C06D7373B5B9734340D24A75CD714353C0F788BBD2B9734340743DDF8E714353C0964EDCADBA7343400103000000010000000E000000730EFEBF6B4353C06EF12766CE734340121FFBBF6B4353C06EF4CFE8CE7343406EF47A6F6B4353C06D77CFE8CE73434091A26D6F6B4353C01A7533E1CF734340A48AF5BF6B4353C01BEF33E1CF7343400DA9F4BF6B4353C040266C08D0734340900BE86B6D4353C0CD388F08D0734340C46BC85D6E4353C07901CF07D07343404723BF5E6F4353C0CB989207D073434052E99D5E6F4353C0295D9BAECE734340843BA75D6E4353C0D2C5D7AECE73434051BCEF6B6D4353C0CE8810AFCE734340675BF16B6D4353C092AB3766CE734340730EFEBF6B4353C06EF12766CE734340,11001005500,55,Census Tract 55
66510,DC00078818,89.08047003023952,35.62,Shed,69.7545194755958,0106000000010000000103000000010000000D00000038132DB2514353C0C595C1A6CF7343400EEC016D574353C049D93EA8CF73434083F8586D574353C01F9E37A4CE7343406FEAE794564353C0ABF980A3CE7343406B0E275E564353C0E5DA6C00CF73434009648A61554353C0D3B797FFCE7343406ACA0B24554353C0A6F83EA2CE734340BBBD5EDB534353C093B42DA1CE734340382F7CA8534353C0FCA918FECE734340273FFA9F524353C090B432FDCE7343401622B46A524353C07963EB9FCE7343405DF883B2514353C00DD1539FCE73434038132DB2514353C0C595C1A6CF734340,11001005500,55,Census Tract 55
66518,DC00000342,4123.03822399788,62.96,Shed,435.171353238832,0106000000010000000103000000010000004000000090E2795D994253C0282BCB29C273434058BDF3809A4253C08D7D2FF8C5734340C64D30AD9A4253C0F8F5B7D8C57343401192761E9B4253C08B99A187C57343409FD374D5A04253C093EF0D71C1734340C546134EA04253C07A5493ACBF734340EA235157A04253C00E562EC8BD734340A8F389B6A74253C09FCC11C3BD73434095642DB6A74253C0848ECE8EBB734340F5FAA28FA84253C0567BA28FBB734340F3A6CB8BA84253C0AD676832B273434047B363B2A74253C0F9779431B2734340B6CA67FA9D4253C082856028B2734340A3F0DEF89D4253C06290B4FDB2734340A59C9DF89D4253C0E4B2F66FB37343408D5266829A4253C0730C7861B373434059ECCA819A4253C0672430ADB373434067D10855994253C07B2CE082B47343403545FCA0994253C096C4CA4CB4734340ACFE190E9A4253C0F86742FFB37343406FE47D87994253C0213EFC2AB2734340C24027FC964253C0C9764CF4B37343405B33DBAC964253C0EAF8C7B2B3734340B7B21782964253C02A721275B37343401BA39B8C964253C075030619B37343404A232B7B964253C0EC2CE0A9B27343400A932D42964253C0CE63AD47B27343401A294FFD954253C0E73FCA21B2734340C95538AF954253C03E13B232B273434080407F6B954253C0CDDEAC83B2734340485D614F954253C0A81AE3DFB273434003BCD04D954253C09442A14CB3734340391C7C77954253C0920AD1C9B37343402F3FBBBE954253C0CEC73F0DB47343408AB3E404964253C0E1B2ED06B47343408A3EAE22964253C0B6F21D08B473434098B55A37964253C0B330797EB47343405B13B6A6954253C0005C07E4B4734340B5D2EF5F974253C0245EBBE2BA734340B74FFEF9964253C06B2B222ABB7343405AB34906974253C0BD1D0C55BB7343400815B213974253C03A21BD83BB73434098B8E021974253C0471713B5BB734340C71C6630974253C00C35C5E7BB7343402381EB3E974253C0C752771ABC7343401F251A4D974253C0AA48CD4BBC734340F988825A974253C043A4917ABC7343400DECCD66974253C0D33D68A5BC734340DD7CD0CC974253C0CAD4EC5DBC7343404F1985C0974253C0883B1633BC734340FBE52EB3974253C0D5226104BC7343402B8F46A8984253C08444C758BF734340DD4800959C4253C0F28D4297BC7343408B868C649C4253C0DA85A0EEBB734340A035FED89B4253C0B73FC709BA7343401097B3F59D4253C080960895B87343404B8ED5F29D4253C07BD3F5A3BD7343404BA406A8994253C03798E3A3C073434008A84C6F994253C01EF140E6BF734340B8C071FD984253C0D2606035C073434037CA7954984253C02245B4AEC07343403F2DA2B3984253C0A562DAECC1734340FFC88FE1984253C0767483CAC173434090E2795D994253C0282BCB29C2734340,11001010700,107,Census Tract 107
66526,DC00019009,5416.798908093109,53.35,Shed,654.4708655614736,01060000000100000001030000000200000062000000218318FB4C4353C0CD4C0288C573434089A85385514353C0E4E6FA86C57343407406E898524353C06B3DBC86C5734340FF877540534353C0421A9686C5734340C58C7040534353C0F5FB2851C573434077DC13C8534353C0EF160A51C573434087217BC8534353C0FA84747EC57343408DACCDA8544353C0F661417EC57343408091C3A8544353C031D77F8DC4734340A7B96FC2554353C01DC3D98DC4734340D1BF7FC2554353C0DAF67230C47343400A48A749564353C06B78A130C473434048439749564353C0B344088EC473434091A85D73574353C0B148728EC473434017197373574353C05ABFE9E6C3734340A7B4E9F35B4353C0D01473E8C37343405D57D4F35B4353C0C045E88FC47343403647CB0A5D4353C0642B5690C473434063D7CE0A5D4353C08E09DC32C4734340801F439C5D4353C071401B33C4734340EB2D339C5D4353C0BD0C8290C4734340D40665C55E4353C0B49DEB90C473434062D838855F4353C08B0D2091C4734340E64A4B855F4353C03024664EC473434007F7C922604353C0E079A24EC47343405BA3C422604353C0EBF02499C4734340E7E6D1E4604353C073236C99C473434020F95209624353C05C2FC399C47343403D996A8A664353C0F81B499BC4734340E5E5208C664353C0284F6722B87343404A244A42664353C0BDB64E22B873434084247542664353C04F4B8E0FB7734340F4B1039E664353C08BFEB20FB7734340D132319E664353C0F8F28FE2B5734340391933DD664353C0E3F6A7E2B5734340EABC54DD664353C0BC5F6EBAB4734340F0D95D9E664353C0765856BAB473434074658B9E664353C0563E167EB37343405ED90886654353C08DF3B07DB3734340814AECAF634353C007291B7DB37343404405C38A634353C00065E642B67343404D57A253634353C06898EB42B673434086AC9153634353C0D44B1598B67343404487CC87624353C0C2F0D097B6734340184513E8614353C0FA23D033BF734340FED690E5604353C045387133BF7343401A2799E5604353C0B9158508BF734340087A28C65E4353C00826CD07BF734340995A6DC65E4353C0F91C3619BD734340A92319CB604353C0022E81EAB9734340A3E8433C5F4353C0A891BE65B773434038CDF49A5D4353C058CFB8F2B973434057CCFFFA5B4353C0C50E8E5AB7734340020E2C635A4353C0D44A6DF5B97343407C665D795C4353C084CD6042BD7343401BF032615C4353C085DD5742BD7343403A8E21C35B4353C058E02E42BD7343404B0831C35B4353C01071C7F1BC7343408834B7A5574353C05E6F61F0BC7343409342AFA5574353C06E1D3314BD734340C85806EE564353C0CC0EE913BD734340D52F0BEE564353C0BC6DFCEEBC7343409F7D0402594353C0CEE75ACFB973434057A6AD70574353C00250115BB7734340FBE1C9C8554353C051E813E2B97343400B06FD22544353C06AB64059B77343400253948B524353C0BAE163CBB973434027DACCA8544353C01F71E1FCBC7343406E5D84A8544353C0B0AA4406BF73434055FF4C98524353C0E9FEBC06BF73434023764F98524353C0C2D82F21BF7343404EC4EE91514353C03A826B21BF734340E68CA477514353C04AFED19FBD7343404E3852AB514353C062AE3C97BD734340CAD61890514353C0670E5708BC7343406292735C514353C0B104ED10BC7343408A43BD32514353C0CBAB17ADB97343405E935C71514353C00EE6AEA2B973434087CF8D55514353C0B646910AB8734340FE35E816514353C0290CF914B8734340B7EF8BFA504353C0C5660075B6734340E896B14B504353C0F8392577B6734340182D484B504353C09FD6AC31B67343409078D20D504353C049C8BA31B6734340D130BFD14F4353C0AC1C1566B3734340C546CF004E4353C0A3707E66B37343404CC250E94C4353C005A6BD66B3734340D63F6CE94C4353C074FBCB8FB4734340E82487AB4C4353C00FF8D98FB473434022D6A2AB4C4353C02BA92CBBB573434015F387E94C4353C093AC1EBBB5734340330EA6E94C4353C029257000B77343408D46E23D4D4353C0851A5D00B773434010D3FA3D4D4353C049B98709B8734340D3CDD8F94C4353C039209709B87343408A44A5FA4C4353C0B7A4CEAAC07343405916B1FA4C4353C03A2E842AC1734340218318FB4C4353C0CD4C0288C573434004000000B0BBC2935B4353C0FFA68193BF734340CECA9A935B4353C05D278886C07343402A29B8935B4353C0C68D3623BF734340B0BBC2935B4353C0FFA68193BF734340,11001005500,55,Census Tract 55
66535,DC00000238,3002.879783468815,48.24,Shed,219.22524543707374,0106000000010000000103000000010000000500000029FC840EEF4253C0076E7E26B2734340BE881E20EF4253C0E32C3B00C27343402DDDD2A5F94253C053F41603C273434034043294F94253C0299EEA09B273434029FC840EEF4253C0076E7E26B2734340,11001010700,107,Census Tract 107
66568,DC00000263,1974.5488351632403,48.4,Shed,204.03990661298081,01060000000100000001030000000100000015000000AF54D0A6D94253C05C447CC1BF734340AEF840A6D94253C0FBD54F9DC073434085ECA502DD4253C0C01B79A2C073434064099706DD4253C0F9874E52BA7343408F45F688DC4253C031037F51BA734340CF1A148ADC4253C025668C90B8734340F275A807DD4253C0EF944891B87343404D06A60BDD4253C02E771942B2734340446D42AFD94253C06333F03CB273434009E6BEAED94253C0C857E311B37343407E8EF17FD84253C028131410B3734340D01C7580D84253C0CBEE203BB2734340EC2D691ED54253C04CB8F735B2734340B497761AD54253C08AD12685B873434004EFD5ACD54253C0DBE70586B8734340E325C4ABD54253C05ADA0B47BA73434067C76419D54253C0F8C32C46BA73434042E26515D54253C00C585796C0734340252E7377D84253C0A190809BC073434070910278D84253C008FFACBFBF734340AF54D0A6D94253C05C447CC1BF734340,11001010700,107,Census Tract 107
66720,DC00019065,69.11447568072609,31.3,Combination,44.06631124668739,0106000000010000000103000000010000001C000000D9FF26AC1B4353C055E009F1C4734340F66B200F1C4353C05DFDF867C57343405040090C1C4353C0F9F53F6EC57343400ABD71B21C4353C06A5DBA2AC67343404506B9DF1C4353C0787AD95DC67343407E780E0B1D4353C0A1D04A72C6734340C1B3247E1D4353C03FF65872C6734340EE93AC821D4353C0BA53E42BC5734340596083331D4353C0E1067A24C5734340021DFD301D4353C02673CBEEC3734340EF38FC361D4353C0EAA3E8ECC3734340DA13305E1D4353C0CD79FEC3C373434011CD53781D4353C0DFDDAF86C373434070837D811D4353C0B4CF6F3EC3734340402E47781D4353C0E3AC33F6C2734340B2C2185E1D4353C0679203B9C273434030C5DD361D4353C06E222A90C27343404420A2081D4353C08C0AC581C2734340800069DA1C4353C09BD83D90C2734340678741B31C4353C0BDFE27B9C2734340C46A11991C4353C0814363F6C2734340A0B2E78F1C4353C03751A33EC37343400D061E991C4353C07B74DF86C373434090D358B31C4353C025E622C4C3734340370269CF1C4353C057C36AE1C37343405821447A1C4353C084CD558EC47343407AD154171C4353C040F56317C4734340D9FF26AC1B4353C055E009F1C4734340,11001005500,55,Census Tract 55
66724,DC00018990,770.38959699022,34.2,Shed,168.60903001334802,01060000000100000001030000000200000016000000EB3E9207454353C0127EEF31C6734340974364DD474353C03DB54C31C67343402495D3DC474353C0003A830CC0734340B20397DC474353C03CBA177ABD734340B942D0D7454353C050AF8B7ABD7343406B4ED7D7454353C0787F52C7BD73434064EB22F1444353C0B72C86C7BD7343402FB52CF1444353C04B114D32BE734340B7105161444353C050436D32BE734340D0576961444353C0B030713BBF734340750045F1444353C0AAFE503BBF734340FCA150F1444353C0F0BB31BABF7343409E1105D8454353C0AD0EFEB9BF734340D0AD0CD8454353C0E59DEA0CC0734340301FC613454353C00027230DC07343408078F813454353C0DD5C4932C2734340C6004CDA414353C0DD89EE32C27343402F912EDA414353C04AE2A2F0C0734340C5B643AD404353C0A5F4E5F0C07343401BC4BBAD404353C06E873515C6734340E7858F07454353C04BCB3C14C6734340EB3E9207454353C0127EEF31C673434005000000ED2725B9464353C02E40BF0CC073434094DE2EB9464353C0C3C47C76C073434000E77218464353C0E6D0A076C07343401F326918464353C0F311E10CC0734340ED2725B9464353C02E40BF0CC0734340,11001005500,55,Census Tract 55
66870,DC00043464,551.3742720479935,47.54,Shed,105.34788526761133,0106000000010000000103000000010000002C000000617F766C874353C020409033B9734340D5C9D8EA874353C0C7B68B83B973434089940408884353C091C2E11CB9734340CA58C90B884353C0A18A3C1FB97343402CDB1E16884353C082F4E0FAB8734340C94C0700884353C013021FECB873434081724305894353C05A20F553B5734340E09D4A03894353C08EA4FC81B27343408ED12A2D894353C08AD90582B27343405077312D894353C00EB13648B2734340BF5A401E894353C057D20948B2734340BB60501E894353C049550AF0B17343407C79CF44884353C05C3173EDB17343409E80E9F9874353C074DF2F7BB1734340B213DB91874353C0B9D29E86B173434084558A58874353C0494AC9DEB1734340BD84C719864353C0339AD0D8B1734340C602A7E1854353C0078DCA7EB1734340D54C3D72854353C06D863A79B173434092B0D338854353C0E4D67CD0B1734340FC11B038854353C00429455DB27343400CC64C22854353C05C5E195DB27343400DC60C24854353C0A0FF76F9B17343408BCA2C7D844353C0F5A52FF8B1734340699E0D7C844353C08D2AD45BB2734340C1BE2C6E844353C04B04B95BB27343406F33D713844353C0B1241DC4B373434009025E39844353C0854155CBB37343406A6A9913844353C0D9CC5BC0B4734340787CF5F2834353C08D7A41BFB4734340C234C8ED834353C03F88A230B6734340060030F5834353C07E7CE635B67343404E50E8E3834353C0A2511794B6734340DAD75978844353C0839237FDB6734340EF9F3396844353C00D3C9BA2B77343400E4263FB844353C00CB1F9E6B77343404BE92A46854353C0C6F858A3B77343406C197A6E864353C0D61BA57BB87343400FFC5D8C864353C028B49B09B9734340681F0DEA864353C03FBDFF3BB9734340358F6440874353C0B5C78604B9734340ECEFF056874353C0BB3460ADB87343404A9E7C89874353C05DEC35CDB8734340617F766C874353C020409033B9734340,11001005600,56,Census Tract 56
66884,DC00018619,482.93814865520125,26.39,Shed,117.4825274614004,0106000000010000000103000000010000000F000000E3851CB93A4353C01FFF5222B9734340AEC90F5F3C4353C0B897F521B97343401C25625E3C4353C06860C2DAB473434098289C5E3C4353C00BA45C41B3734340C7B07A5E3C4353C0B6A66AD8B4734340A40145863D4353C044CA89D8B4734340FC4364863D4353C0A8EADB76B273434016DFB85E3C4353C057C6BC76B27343401B41C45E3C4353C01BB16826B273434061ABC9EA374353C074DFD224B2734340412608EB374353C02F6B2CD9B4734340A0497D22394353C012879BD9B47343405F74C722394353C06BAD3F0EB87343400D7E03B93A4353C09FEDE50DB8734340E3851CB93A4353C01FFF5222B9734340,11001005500,55,Census Tract 55
66920,DC00000405,2274.2417758068646,58.17,Shed,235.65998440623676,0106000000010000000103000000010000000F00000052910F07804253C019465DF0BC7343404BD6BF05804253C0A4AE2E3CBE734340D6BE2641854253C0AECD6439BE734340816EFA41854253C04E55ABECBC7343400B16D73E854253C016DB750CB2734340460F0C12804253C0B9182D0AB27343400FFB9911804253C086604A79B273434008BECE11804253C05BC66912B27343409B5643147A4253C02F836C0BB273434064D37A0E7A4253C08D161929BE7343401D9B3D1C7E4253C09DA2472BBE734340BEC3891C7E4253C0807C2095BD73434073E3811E7E4253C0AF63A377B9734340319F940A804253C007E90177B973434052910F07804253C019465DF0BC734340,11001010700,107,Census Tract 107
66935,DC00000240,2284.4219639737003,54.5,Shed,202.31368223200747,01060000000100000001030000000100000010000000FCC50536E24253C0C0C6649CBD734340EEA32405EA4253C0B5ACC2A3BD734340D6250105EA4253C075F365F1BB7343405F9D11FEED4253C0FD2A23F5BB734340ED4DE9F4ED4253C06F540851B273434096F3E602EA4253C061974031B27343407537F802EA4253C0FC39246DB2734340E6A2398AE94253C0D699CB69B2734340C88C258AE94253C0B757690BB273434095D9CE6AE34253C014FC6519B2734340E7E3A170E34253C0BFB4155EB2734340597C0203E34253C0F088EB5AB27343409760CA5FE24253C046AC994EB3734340BC5A3C66E24253C0CC9ED313B47343408FE36C3AE24253C015679312B4734340FCC50536E24253C0C0C6649CBD734340,11001010700,107,Census Tract 107
66936,DC00018902,284.59416255251097,22.29,Shed,92.90300447536818,0106000000010000000103000000010000000500000088941F00384353C0677C595FBB73434023CE6900384353C05AD87083BD734340A7D76B673F4353C0A348CD81BD7343409A6D2D673F4353C0F0B2595CBB73434088941F00384353C0677C595FBB734340,11001005500,55,Census Tract 55
66956,DC00018612,954.3833846029603,29.46,Shed,139.71495193112935,0106000000010000000103000000010000000A0000002F909EE1424353C04F1D82A9BC734340380FF8BB474353C0DF3326A2BC73434083B8D8B9474353C0963AA838B97343400BCD649E484353C07E864137B973434006ED159D484353C0D3957D16B7734340324527BA474353C0F595B016B773434084BC2FB9474353C0FD766528B87343406DED62B5474353C0DDD60E0DB2734340E731E0DF424353C0FD00240EB27343402F909EE1424353C04F1D82A9BC734340,11001005500,55,Census Tract 55
66962,DC00043456,623.6177233896053,33.33,Shed,103.27159855009747,0106000000010000000103000000010000000700000096F78EF0884353C01C38FC1DBA734340FADE87738C4353C00EBFFF7CBC73434089BD7BCD8E4353C0FE6901FCB3734340035247818C4353C00EE6C66EB2734340AACA7D608C4353C0D5A25FE5B273434001F8B9298B4353C0B2D38313B273434096F78EF0884353C01C38FC1DBA734340,11001005600,56,Census Tract 56
